platform,post_id_hash,brand,market_group,country_or_region,price_tier,product_category,keyword,publish_time,collect_time,title,description,hashtags,like_count,comment_count,collect_count,share_count,author_follower_bucket,is_sponsored_hint,selling_points,pain_points,sentiment_score,sentiment,engagement_score,log_engagement,save_like_ratio,comment_like_ratio,engagement_percentile,is_high_engagement
xiaohongshu,a07233799d4984462e76,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 睫毛膏 测评,2026-03-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 睫毛膏｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#睫毛膏 #Premium C-beauty,333,36,29,17,10k-100k,False,texture,transfer,-1,negative,514,6.244166900663736,0.08708708708708708,0.10810810810810811,0.8,False
xiaohongshu,5d66256a0e4628db65db,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 口红 测评,2026-05-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 口红｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#口红 #Premium C-beauty,963,50,342,23,1k-10k,False,texture,dryness,-1,negative,1816,7.504942068396171,0.35514018691588783,0.05192107995846314,0.9459459459459459,True
xiaohongshu,6737bfb0cf7a6214292d,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-03-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#唇泥 #Premium C-beauty,412,24,52,13,100k-1m,False,texture,dryness,0,neutral,603,6.403574197934815,0.1262135922330097,0.05825242718446602,0.6081081081081081,False
douyin,dbb9a44b25cf6befa75d,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇釉 测评,2026-06-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,2319,96,536,196,1k-10k,False,brightening,none,1,positive,4171,8.336150816120663,0.23113410952996982,0.04139715394566624,1.0,True
douyin,9567fb813c308993115e,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-04-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#眉笔 #Premium C-beauty,218,18,77,16,10k-100k,False,value,dryness,-1,negative,456,6.124683390894205,0.3532110091743119,0.08256880733944955,0.34782608695652173,False
douyin,f27b7fa32bcd033906ac,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-03-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#唇泥 #Premium C-beauty,281,13,45,4,100k-1m,False,coverage,none,0,neutral,409,6.016157159698354,0.1601423487544484,0.046263345195729534,0.41333333333333333,False
douyin,6d13f217fbde7d8e3e45,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-01-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#唇泥 #Premium C-beauty,489,14,89,45,10k-100k,False,brightening,dryness,0,neutral,830,6.7226297948554485,0.18200408997955012,0.028629856850715747,0.7466666666666667,False
douyin,a825d4f073987ba8a20c,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-06-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#唇泥 #Premium C-beauty,171,15,52,8,1k-10k,False,texture,dryness,0,neutral,329,5.799092654460526,0.30409356725146197,0.08771929824561403,0.28,False
xiaohongshu,18f262444b56ce554ff4,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-04-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。,#粉底液 #Premium C-beauty,84,8,19,8,1k-10k,False,value,none,0,neutral,162,5.093750200806762,0.2261904761904762,0.09523809523809523,0.19811320754716982,False
xiaohongshu,3d105ed7f15376dee899,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-01-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。敏感肌先试用,#粉饼 #Premium C-beauty,265,12,46,16,100k-1m,False,long_wear,none,0,neutral,429,6.063785208687608,0.17358490566037735,0.045283018867924525,0.5471698113207547,False
xiaohongshu,724cffaf386c49aa06d4,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-06-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#粉底液 #Premium C-beauty,469,15,187,11,10k-100k,False,coverage,dryness,-1,negative,906,6.810142450115136,0.39872068230277186,0.031982942430703626,0.839622641509434,False
xiaohongshu,88f6e79be78e3e85323a,Proya,Premium C-beauty,China,premium,base,Proya 气垫 测评,2026-06-10 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#气垫 #Premium C-beauty,19,1,3,1,10k-100k,False,brightening,dryness,0,neutral,30,3.4339872044851463,0.15789473684210525,0.05263157894736842,0.018867924528301886,False
xiaohongshu,49641d8ac1f926dc7f12,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-03-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉饼 #Premium C-beauty,291,31,61,15,10k-100k,False,brightening,dryness,0,neutral,520,6.255750041753367,0.20962199312714777,0.10652920962199312,0.5943396226415094,False
douyin,1c35a8108ebdc57b4db1,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-06-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#粉底液 #Premium C-beauty,510,56,29,17,1k-10k,False,long_wear,dryness,-1,negative,731,6.595780513961311,0.056862745098039215,0.10980392156862745,0.6728971962616822,False
douyin,987ef73c829dd5258500,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-03-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#粉底液 #Premium C-beauty,3612,197,1253,241,1k-10k,False,texture,none,0,neutral,7235,8.886823846515187,0.34689922480620156,0.054540420819490586,0.9906542056074766,True
douyin,0bd9f1463aa95e8fb3d3,Proya,Premium C-beauty,China,premium,base,Proya 气垫 测评,2026-02-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#气垫 #Premium C-beauty,425,10,73,17,100k-1m,False,coverage,dryness,-1,negative,642,6.466144724237619,0.17176470588235293,0.023529411764705882,0.6355140186915887,False
douyin,43f419e990cc27b2893d,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-01-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#粉饼 #Premium C-beauty,86,9,17,2,100k-1m,False,texture,dryness,0,neutral,144,4.976733742420574,0.19767441860465115,0.10465116279069768,0.102803738317757,False
douyin,404ac6b8ff67b07af5fb,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-04-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#粉饼 #Premium C-beauty,316,13,39,18,1k-10k,False,coverage,none,0,neutral,474,6.163314804034641,0.12341772151898735,0.04113924050632911,0.38317757009345793,False
xiaohongshu,0b6a2ba42af3d80ed8ad,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-06-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。,#粉饼 #Premium C-beauty,193,22,69,7,10k-100k,False,brightening,none,1,positive,396,5.983936280687191,0.35751295336787564,0.11398963730569948,0.5283018867924528,False
xiaohongshu,d44048811f85364f322f,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉底液 测评,2026-02-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#粉底液 #Premium C-beauty,110,6,12,6,100k-1m,False,texture,transfer,0,neutral,164,5.10594547390058,0.10909090909090909,0.05454545454545454,0.20754716981132076,False
xiaohongshu,f0cf1b9b015b3533cfce,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。敏感肌先试用,#粉饼 #Premium C-beauty,113,9,27,7,10k-100k,False,long_wear,none,0,neutral,206,5.332718793265369,0.23893805309734514,0.07964601769911504,0.2641509433962264,False
xiaohongshu,a6de7d55e432a8455cac,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-04-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#粉饼 #Premium C-beauty,464,52,104,27,10k-100k,False,coverage,dryness,-1,negative,857,6.754604099487962,0.22413793103448276,0.11206896551724138,0.8207547169811321,False
xiaohongshu,a926143c5b4a832073a7,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉底液 测评,2026-06-24 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉底液｜持妆实测,通勤使用8小时记录，持妆实测。干皮可能拔干,#粉底液 #Premium C-beauty,180,7,61,14,1k-10k,False,long_wear,dryness,-1,negative,358,5.883322388488279,0.3388888888888889,0.03888888888888889,0.49528301886792453,False
douyin,ef21aef3f14238a273e6,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-06-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#粉饼 #Premium C-beauty,275,20,84,13,1k-10k,False,coverage,transfer,-1,negative,522,6.259581464064923,0.3054545454545455,0.07272727272727272,0.42990654205607476,False
douyin,446d337d777c7788cfd6,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 气垫 测评,2026-05-20 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 气垫｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#气垫 #Premium C-beauty,326,32,85,27,10k-100k,False,long_wear,oxidation,-1,negative,641,6.464588303689961,0.2607361963190184,0.09815950920245399,0.6214953271028038,False
douyin,f98ead0436f92f6a75da,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#粉饼 #Premium C-beauty,139,13,19,3,100k-1m,False,texture,dryness,-1,negative,212,5.3612921657094255,0.1366906474820144,0.09352517985611511,0.17757009345794392,False
douyin,408312e94326cdf6395a,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-04-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。,#粉饼 #Premium C-beauty,321,23,86,17,10k-100k,False,value,none,0,neutral,590,6.3818160174060985,0.26791277258566976,0.07165109034267912,0.5420560747663551,False
douyin,d91b83122ad08d97ae5c,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉饼 #Premium C-beauty,286,26,91,8,10k-100k,False,texture,dryness,0,neutral,544,6.300785794663244,0.3181818181818182,0.09090909090909091,0.4766355140186916,False
